startup_id,metric,period,value,unit,currency,source_id,value_type,confidence
S0032,eco_vadis_bronze,2025,1.0,award,,SRC00599,DERIVED,MEDIUM
S0034,developers,As-of-2025-07,40000000.0,users,,SRC00613,DERIVED,HIGH
S0034,organizations,As-of-2025-07,500000.0,orgs,,SRC00613,DERIVED,HIGH
S0034,fortune_500_adoption,As-of-2025-07,98.0,percent,,SRC00612,DERIVED,HIGH
S0034,web_traffic,Last 30d,2660000.0,visits,,SRC00616,DERIVED,MEDIUM
S0035,cards_issued_globally,As-of-2026-09-15,25000000.0,cards,,SRC00626,DERIVED,HIGH
S0035,employees,As-of-2026-09-15,1700.0,employees,,SRC00626,DERIVED,MEDIUM
S0035,daily_transactions,As-of-2024-10,2000000.0,transactions/day,,SRC00645,DERIVED,MEDIUM
S0035,payzapp_cardholders,As-of-2025-10,12000000.0,cardholders,,SRC00626,DERIVED,HIGH
S0035,arr_global,FY26E,100.0,million USD,,SRC00628,DERIVED,MEDIUM
S0035,bank_customers,As-of-2026-09-15,10.0,banks,,SRC00643,DERIVED,MEDIUM
S0035,fintech_customers,As-of-2026-09-15,25.0,fintechs,,SRC00643,DERIVED,MEDIUM
S0035,countries_operating,As-of-2026-09-15,7.0,countries,,SRC00626,DERIVED,HIGH
S0036,India e-retail GMV (market),FY2025,65.0,billion USD,,SRC00653,DERIVED,MEDIUM
S0036,India online shoppers,FY2025,290.0,million,,SRC00653,DERIVED,MEDIUM
S0036,India e-retail GMV projection 2030,FY2030,170.0,billion USD,,SRC00653,DERIVED,MEDIUM
S0036,Quick commerce GMV (market),FY2025,10.5,billion USD,,SRC00653,DERIVED,MEDIUM
S0036,Flipkart FY18 GMV (historical),FY2018,7.5,billion USD,,SRC00651,DERIVED,HIGH
S0036,Flipkart active users (historical),FY2018,54.0,million,,SRC00651,DERIVED,HIGH
S0037,driver_partners,As-of-2025,300000.0,count,,SRC00661,DERIVED,HIGH
S0037,driver_partners,As-of-2026,1500000.0,count,,SRC00659,DERIVED,MEDIUM
S0037,employees,As-of-2023,2600.0,count,,SRC00664,DERIVED,HIGH
S0037,revenue_growth,FY25,58.0,percent,,SRC00661,DERIVED,HIGH
S0037,customers,As-of-2026,10000000.0,count,,SRC00659,DERIVED,MEDIUM
S0037,customers,As-of-2025,2000000.0,count,,SRC00661,DERIVED,HIGH
S0037,trips,As-of-2026,100000000.0,count,,SRC00659,DERIVED,MEDIUM
S0037,cities,As-of-2025,22.0,count,,SRC00659,DERIVED,HIGH
S0037,countries,As-of-2026,3.0,count,,SRC00659,DERIVED,MEDIUM
S0037,customers_historical,As-of-2023,13000000.0,count,,SRC00664,DERIVED,HIGH
S0037,cities_historical,As-of-2023,19.0,count,,SRC00664,DERIVED,HIGH
S0038,Airlearn daily_active_users,As-of-2025-04,70000.0,users,,SRC00676,DERIVED,HIGH
S0038,Airlearn_monthly_active_users,As-of-2025-04,300000.0,users,,SRC00676,DERIVED,HIGH
S0038,Airlearn_paid_subscribers,As-of-2025-04,17500.0,subscribers,,SRC00676,DERIVED,HIGH
S0038,Airlearn_bookings_run_rate,As-of-2025-04,2.0,million USD,,SRC00676,DERIVED,HIGH
S0038,Airlearn_lessons_completed,past year (as-of-2025-04),20000000.0,lessons,,SRC00676,DERIVED,HIGH
S0038,Unacademy_youtube_views,cumulative,10000000000.0,views,,SRC00288,DERIVED,HIGH
S0038,Unacademy_total_users,cumulative,10000000.0,users,,SRC00288,DERIVED,HIGH
S0038,cash_burn,CY2025 target,200.0,crore INR,,SRC00677,DERIVED,HIGH
S0038,offline_centres_profitable,CY2025 target,70.0,percent,,SRC00677,DERIVED,MEDIUM
S0040,manufacturing_order_book,FY26,12370.0,Rs crore,,SRC00719,DERIVED,HIGH
S0040,owned_manufacturing_facilities,FY26,26.0,count,,SRC00718,DERIVED,HIGH
S0040,third_party_suppliers,FY26,6979.0,count,,SRC00718,DERIVED,HIGH
S0040,customer_count,FY26,1100.0,count,,SRC00717,DERIVED,HIGH
S0040,countries_served,FY26,19.0,count,,SRC00716,DERIVED,HIGH
S0040,international_revenue_share,FY26,30.0,percent,,SRC00718,DERIVED,HIGH
S0040,top10_customer_concentration,FY26,35.9,percent,,SRC00719,DERIVED,HIGH
S0042,platform reach (company claim),current,30000.0,brands,,SRC00770,DERIVED,MEDIUM
S0042,platform reach (company claim),current,2000000000.0,users,,SRC00770,DERIVED,MEDIUM
S0042,platform reach (company claim),current,150.0,countries,,SRC00770,DERIVED,MEDIUM
S0042,Glance smartphone installs,2024,450000000.0,smartphones,,SRC00760,DERIVED,MEDIUM
S0042,Glance revenue growth,FY24,90.0,percent YoY,,SRC00753,DERIVED,MEDIUM
S0042,North America revenue share,FY25 target,75.0,percent,,SRC00753,DERIVED,MEDIUM
S0042,InMobi Advertising exchange rank,2022,2.0,rank,,SRC00766,DERIVED,MEDIUM
S0044,cloud_kitchens,As-of-2024-12,450.0,kitchens,,SRC00786,DERIVED,HIGH
S0044,cities,As-of-2024-12,75.0,cities,,SRC00786,DERIVED,HIGH
S0044,kitchens_target_2029,By-2029,800.0,kitchens,,SRC00786,DERIVED,HIGH
S0044,cities_target_2029,By-2029,200.0,cities,,SRC00786,DERIVED,HIGH
S0044,wendy_stores,As-of-2024-12,160.0,stores,,SRC00786,DERIVED,HIGH
S0044,revenue_growth_yoy,FY25,14.0,percent,,SRC00788,DERIVED,HIGH
S0044,revenue_growth_yoy,FY26,21.0,percent,,SRC00792,DERIVED,MEDIUM
S0045,market_share,FY23,38.0,percent,,SRC00797,DERIVED,MEDIUM
S0045,retail_outlets,FY23,34000.0,count,,SRC00797,DERIVED,MEDIUM
S0045,countries_exported,FY23,22.0,count,,SRC00797,DERIVED,MEDIUM
S0045,unicorn_valuation,FY25,1000000000.0,USD,,SRC00803,DERIVED,MEDIUM
S0047,kirana_stores_served,As-of-2025-06-30,500000.0,stores,,SRC00835,DERIVED,HIGH
S0047,cities_served,As-of-2025-06-30,400.0,cities,,SRC00835,DERIVED,HIGH
S0047,brands_partnered,As-of-2025-06-30,2000.0,brands,,SRC00835,DERIVED,HIGH
S0047,kirana_stores_served,FY23,250000.0,stores,,SRC00843,DERIVED,HIGH
S0047,kirana_stores_served,As-of-2026-03,250000.0,stores,,SRC00836,DERIVED,HIGH
S0047,gmv,FY22,1100.0,crore,,SRC00844,DERIVED,HIGH
S0047,j24_stores_peak,Peak,100.0,stores,,SRC00838,DERIVED,MEDIUM
S0047,cities_operating,As-of-2024-07,21.0,cities,,SRC00838,DERIVED,MEDIUM
S0048,experience_centres,As-of-2026,123.0,count,,SRC00883,DERIVED,MEDIUM
S0048,cities_operational,As-of-2026,95.0,count,,SRC00883,DERIVED,MEDIUM
S0048,homes_delivered,As-of-2026,50000.0,count,,SRC00885,DERIVED,MEDIUM
S0048,designers,As-of-2026,3500.0,count,,SRC00885,DERIVED,MEDIUM
S0048,countries_operational,As-of-2026,4.0,count,,SRC00885,DERIVED,MEDIUM
S0048,gmv_runrate,FY22 Q1 (Apr 2022),350.0,million,,SRC00886,DERIVED,MEDIUM
S0048,cities_FY23,FY23 (as of Mar 2023),45.0,count,,SRC00865,DERIVED,HIGH
S0048,stores_FY25,FY25 (as of Oct 2025),150.0,count,,SRC00866,DERIVED,HIGH
S0049,transacting_users,LTM as of Nov 2025,234.2,million,,SRC00888,DERIVED,HIGH
S0049,annual_transacting_sellers,LTM as of Nov 2025,706471.0,count,,SRC00888,DERIVED,HIGH
S0049,active_content_creators,LTM as of Nov 2025,50000.0,count,,SRC00888,DERIVED,HIGH
S0049,annual_transacting_users,"As of Dec 31, 2024",187.0,million,,SRC00890,DERIVED,HIGH
S0049,annual_transacting_sellers,Q1 FY27 (Jun 2026),1040000.0,count,,SRC00897,DERIVED,HIGH
S0049,orders,Q1 FY27 (Jun 2026),725.0,million,,SRC00897,DERIVED,HIGH
S0049,active_sellers,Pre-IPO,575000.0,count,,SRC00898,DERIVED,HIGH
S0049,pin_codes_served,As of Apr 2023,26000.0,count,,SRC00901,DERIVED,HIGH
S0049,entrepreneurs_registered,As of Apr 2023,13000000.0,count,,SRC00901,DERIVED,HIGH
S0049,average_order_value,Pre-IPO,260.0,INR,,SRC00898,DERIVED,MEDIUM
S0051,daily rides,Mar 2025,3300000.0,rides,,SRC00928,DERIVED,HIGH
S0051,daily rides,Mar 2026,6500000.0,rides,,SRC00930,DERIVED,HIGH
S0051,daily rides,Jun 2026,7000000.0,rides,,SRC00936,DERIVED,MEDIUM
S0051,monthly active users,Jan-Mar 2026,36000000.0,users,,SRC00930,DERIVED,HIGH
S0051,active captains (monthly),Apr 2026,3000000.0,drivers,,SRC00960,DERIVED,HIGH
S0051,cities,2026,500.0,cities,,SRC00946,DERIVED,HIGH
S0051,cab drivers onboarded,Jun 2026,500000.0,drivers,,SRC00961,DERIVED,HIGH
S0051,bike taxi market share,Jun 2026,72.0,percent,,SRC00936,DERIVED,MEDIUM
S0051,total rides completed,cumulative,100000000.0,rides,,SRC00946,DERIVED,MEDIUM
S0051,monthly active users,Mar-May 2026,82000000.0,users,,SRC00930,DERIVED,HIGH
S0051,auto market share,Jun 2026,51.0,percent,,SRC00936,DERIVED,MEDIUM
S0051,cab market share,Jun 2026,31.0,percent,,SRC00936,DERIVED,MEDIUM
S0051,registered customers,2026,75000000.0,users,,SRC00962,DERIVED,MEDIUM
S0052,MAU_all_platforms,As-of-2026-08,325.0,million,,SRC00974,DERIVED,HIGH
S0052,MAU_all_platforms,FY23,325.0,million,,SRC00974,DERIVED,HIGH
S0052,MAU_all_platforms,FY25,200.0,million,,SRC00975,DERIVED,HIGH
S0052,monthly_active_users_historical,FY20,140.0,million,,SRC00976,DERIVED,HIGH
S0052,monthly_active_users_historical,FY20,160.0,million,,SRC00994,DERIVED,HIGH
S0052,employee_count,FY22,2800.0,count,,SRC00973,DERIVED,MEDIUM
S0052,employee_count,FY25,500.0,count,,SRC00973,DERIVED,HIGH
S0052,MAU_sharechat_app,As-of-2026-08,110.0,million,,SRC00974,DERIVED,HIGH
S0052,MAU_moj,As-of-2026-08,100.0,million,,SRC00974,DERIVED,HIGH
S0052,daily_video_plays,As-of-2026-08,1100.0,million,,SRC00974,DERIVED,HIGH
S0052,daily_video_plays_moj,As-of-2026-08,1300.0,million,,SRC00974,DERIVED,HIGH
S0052,creator_community_sharechat,As-of-2026-08,1500.0,thousand,,SRC00974,DERIVED,HIGH
S0052,creator_community_moj,As-of-2026-08,550.0,thousand,,SRC00974,DERIVED,HIGH
S0052,quicktv_downloads,As-of-2026-08,50.0,million,,SRC00974,DERIVED,HIGH
S0052,quicktv_subscribers,As-of-2026-08,73.0,million,,SRC00974,DERIVED,HIGH
S0052,quicktv_downloads,As-of-2025-09,15.0,million,,SRC00975,DERIVED,HIGH
S0052,micro_drama_monthly_users,FY25,35.0,million,,SRC00975,DERIVED,HIGH
S0052,content_shared_per_month,As-of-2026-08,165.0,million,,SRC00995,DERIVED,HIGH
S0052,video_views_per_month,As-of-2026-08,280.0,billion,,SRC00995,DERIVED,HIGH
S0052,average_daily_time_spent,As-of-2026-08,34.0,minutes,,SRC00995,DERIVED,HIGH
S0052,languages_supported,As-of-2026-08,15.0,count,,SRC00056,DERIVED,HIGH
S0053,registered_job_seekers,As-of-2026-09-15,50000000.0,count,,SRC01008,DERIVED,HIGH
S0053,registered_employers_msmes,As-of-2026-09-15,700000.0,count,,SRC01008,DERIVED,HIGH
S0053,career_opportunities_listed,As-of-2026-09-15,5000000.0,count,,SRC01008,DERIVED,HIGH
S0053,job_applications,Q1-2025,18100000.0,count,,SRC00999,DERIVED,HIGH
S0053,app_downloads,As-of-2026-09-15,50000000.0,count,,SRC01008,DERIVED,HIGH
S0053,employee_count,As-of-2025-08-31,745.0,count,,SRC00998,DERIVED,MEDIUM
S0053,enterprise_ai_contracts,45-days-from-Oct-2025,6000000.0,USD,,SRC01006,DERIVED,MEDIUM
S0053,core_business_growth,2025,52.0,percent,,SRC01006,DERIVED,MEDIUM
S0053,recruiters_verified_ai,Aug-Sep 2025,146000.0,count,,SRC01006,DERIVED,MEDIUM
S0053,ai_interviews_completed,As-of-Jun-2025,3900000.0,minutes,,SRC00998,DERIVED,MEDIUM
S0055,vehicles_sold,FY25,3050.0,vehicles,,SRC01025,DERIVED,HIGH
S0055,vehicles_sold,FY26,6528.0,vehicles,,SRC01039,DERIVED,HIGH
S0055,vehicles_sold,H1-FY27 (Apr-Jul 2026),5318.0,vehicles,,SRC01039,DERIVED,HIGH
S0055,market_share_3w_cargo,FY26,10.0,percent,,SRC01025,DERIVED,MEDIUM
S0055,market_share_4w_cargo,FY26,20.0,percent,,SRC01025,DERIVED,MEDIUM
S0055,cities_operating,FY26,112.0,cities,,SRC01039,DERIVED,HIGH
S0055,production_capacity,As-of 2024,36000.0,vehicles/year,,SRC01032,DERIVED,HIGH
S0055,monthly_production,FY26,1000.0,vehicles/month,,SRC01025,DERIVED,MEDIUM
S0055,backorder,As-of Oct 2022,9000.0,vehicles,,SRC01031,DERIVED,MEDIUM
S0055,showrooms,FY26,100.0,showrooms,,SRC01040,DERIVED,MEDIUM
S0061,women/girls reached per month,As-of-2026-09-07,3000000.0,count,,SRC01124,DERIVED,LOW
S0061,annualised revenue run rate,FY26-run-rate,500.0,crore,,SRC01124,DERIVED,LOW
S0061,EBITDA positive,Q2 FY25,1.0,boolean,,SRC01126,DERIVED,MEDIUM
S0061,customer retention beyond 12 months,As-of-2022,50.0,percent,,SRC01128,DERIVED,MEDIUM
S0062,monthly_orders,FY25,600000.0,orders,,SRC01146,DERIVED,MEDIUM
S0062,mobile_app_installs,As-of-2026-09-15,7000000.0,installs,,SRC01145,DERIVED,MEDIUM
S0062,unique_users,As-of-2026-09-15,1000000.0,users,,SRC01145,DERIVED,MEDIUM
S0062,total_savings,As-of-2026-09-15,150.0,crore,,SRC01145,DERIVED,MEDIUM
S0062,products_listed,As-of-2026-09-15,180000.0,products,,SRC01145,DERIVED,MEDIUM
S0062,doctor_consultations,As-of-2026-09-15,3000000.0,consultations,,SRC01145,DERIVED,MEDIUM
S0062,doctors_active,As-of-2026-09-15,600.0,doctors,,SRC01145,DERIVED,MEDIUM
S0062,pharmacists,As-of-2026-09-15,100.0,pharmacists,,SRC01145,DERIVED,MEDIUM
S0062,pincodes_served,As-of-2026-09-15,20000.0,pincodes,,SRC01145,DERIVED,MEDIUM
S0062,fulfillment_centers,FY25,19.0,centers,,SRC01146,DERIVED,HIGH
S0062,monthly_customers_avg,FY25,500000.0,customers,,SRC01138,DERIVED,MEDIUM
S0063,combined AUM post acquisitions,As-of-2026-03-18,2000.0,crore,,SRC01165,DERIVED,MEDIUM
S0063,customers (CHFL base),As-of-2026-03-18,18000.0,count,,SRC01165,DERIVED,MEDIUM
S0063,branches,As-of-2026-03-18,100.0,count,,SRC01165,DERIVED,MEDIUM
S0063,total funding raised,Cumulative through 2026-03,326.0,million,,SRC01169,DERIVED,MEDIUM
S0063,acquisition spend (CIHL),2025-08,267.0,crore,,SRC01164,DERIVED,HIGH
S0064,registered_users,As-of-2026-07,40000000.0,count,,SRC01189,DERIVED,MEDIUM
S0064,cities_operating,As-of-2026-09,6.0,count,,SRC01188,DERIVED,HIGH
S0064,NoBrokerHood_cities,As-of-2026-09,11.0,count,,SRC01188,DERIVED,HIGH
S0064,NoBrokerHood_societies,As-of-2026-09,25000.0,count,,SRC01188,DERIVED,HIGH
S0064,NoBrokerHood_families,As-of-2026-09,4800000.0,count,,SRC01188,DERIVED,HIGH
S0066,contracts_closed_value,As-of-2025-12-16,25000000.0,USD,,SRC01209,DERIVED,MEDIUM
S0066,satellites_deployed,As-of-2025-01-14,1.0,count,,SRC01226,DERIVED,HIGH
S0066,satellites_planned,2026-2027,15.0,count,,SRC01209,DERIVED,MEDIUM
S0066,revenue_growth,2023-2025,10.0,x,,SRC01209,DERIVED,MEDIUM
S0066,revenue_target,By end CY2026,25000000.0,USD,,SRC01217,DERIVED,MEDIUM
S0066,manufacturing_capacity,As-of-2026,30.0,satellites/year,,SRC01217,DERIVED,MEDIUM
S0066,mosaic_sensor_nodes,As-of-2026-08-18,5.0,count,,SRC01218,DERIVED,HIGH
S0067,registered_users,As-of-2022-03,100.0,million,,SRC01237,DERIVED,MEDIUM
S0067,ipl_partnership,FY25-FY29 (5 years),625.0,crore,,SRC01238,DERIVED,MEDIUM
S0067,employee_count,As-of-2025-07,777.0,count,,SRC01240,DERIVED,MEDIUM
S0067,revenue_usd,FY25,264514128.78,USD,,SRC01241,DERIVED,LOW
S0068,revenue_scale,FY25,18472.0,crore,,SRC01256,DERIVED,HIGH
S0068,revenue_scale,FY26,20000.0,crore,,SRC01260,DERIVED,MEDIUM
S0068,rmc_market_position,FY25,2.0,rank,,SRC01258,DERIVED,MEDIUM
S0068,manufacturing_units,FY25,250.0,count,,SRC01258,DERIVED,MEDIUM
S0068,retail_touchpoints,FY25,10000.0,count,,SRC01258,DERIVED,MEDIUM
S0068,rmc_plants,FY25,100.0,count,,SRC01272,DERIVED,MEDIUM
S0068,employee_count,March 2026,5929.0,count,,SRC01264,DERIVED,MEDIUM
S0068,total_funding_raised,cumulative,740.44,million,,SRC01263,DERIVED,HIGH
S0070,loan_book_outstanding,FY26,13000.0,crore,,SRC00082,DERIVED,HIGH
S0070,new_customers_per_day,FY26,100000.0,count,,SRC00082,DERIVED,HIGH
S0070,UPI_transactions,July 2026,947000000.0,count,,SRC01286,DERIVED,HIGH
S0070,loan_book_outstanding,FY26,13000.0,crore,,SRC00082,DERIVED,HIGH
S0070,total_disbursements,FY26,23287.0,crore,,SRC00082,DERIVED,HIGH
S0070,gross_NPA_ratio,FY26,1.3,percent,,SRC00082,DERIVED,HIGH
S0070,net_NPA_ratio,FY26,0.3,percent,,SRC00082,DERIVED,HIGH
S0070,new_customers_per_day,FY26,100000.0,count,,SRC00082,DERIVED,HIGH
S0070,repeat_customer_share,FY26,75.0,percent,,SRC00082,DERIVED,HIGH
S0070,new_to_credit_share,FY26,1.0,percent,,SRC00082,DERIVED,HIGH
S0070,UPI_transactions,July 2026,947000000.0,count,,SRC01286,DERIVED,HIGH
S0070,UPI_transactions_value,July 2026,483180000000.0,INR,,SRC01286,DERIVED,HIGH
S0070,UPI_rank,Ongoing,4.0,rank,,SRC00082,DERIVED,HIGH
S0070,collection_touchpoints,FY26,90.0,count,,SRC00082,DERIVED,HIGH
S0070,inhouse_collections_share,FY26,50.0,percent,,SRC00082,DERIVED,HIGH
S0070,RoA,FY26,2.2,percent,,SRC00082,DERIVED,HIGH
S0070,NIM,FY26,13.0,percent,,SRC00082,DERIVED,HIGH
S0070,average_yield,FY26,20.0,percent,,SRC00082,DERIVED,HIGH
S0070,cost_of_borrowing,FY26,10.5,percent,,SRC00082,DERIVED,HIGH
S0070,personal_loan_avg_ticket,FY26,140000.0,INR,,SRC00082,DERIVED,HIGH
S0070,LAP_avg_ticket,FY26,3000000.0,INR,,SRC00082,DERIVED,HIGH
S0070,personal_loan_share_of_book,FY26,90.0,percent,,SRC00082,DERIVED,HIGH
S0071,farmers_linked,As-of-2026-07,150000.0,count,,SRC01309,DERIVED,HIGH
S0071,retailers_served,As-of-2026-07,30000.0,count,,SRC01309,DERIVED,HIGH
S0071,resellers_served,As-of-2026-07,5000.0,count,,SRC01309,DERIVED,HIGH
S0071,daily_produce_volume,As-of-2026-07,1500.0,tonnes,,SRC01309,DERIVED,HIGH
S0071,cities_served,As-of-2026-07,40.0,count,,SRC01308,DERIVED,HIGH
S0071,product_categories,As-of-2026-07,150.0,count,,SRC01308,DERIVED,HIGH
S0071,ebitda_profitability,As-of-2026-07,1.0,boolean,,SRC01308,DERIVED,HIGH
S0071,core_business_growth,FY25-FY26,3.0,x,,SRC01308,DERIVED,MEDIUM
S0071,locations_presence,Oct-2023,70.0,count,,SRC01315,DERIVED,MEDIUM
S0071,farmers_helped_historical,As-of-2022-01,100000.0,count,,SRC01311,DERIVED,MEDIUM
S0072,merchants_served,As-of-2025,500000.0,count,,SRC01357,DERIVED,MEDIUM
S0072,merchants_served,As-of-2020,140000.0,count,,SRC01335,DERIVED,MEDIUM
S0072,pos_terminals,As-of-2020,330000.0,count,,SRC01358,DERIVED,MEDIUM
S0072,annualized_payment_volume,As-of-2020,30000000000.0,USD,,SRC01335,DERIVED,MEDIUM
S0072,annualized_gtv_gift_cards,As-of-2019,1500000000.0,USD,,SRC01359,DERIVED,MEDIUM
S0072,digital_checkout_points,FY24,1270000.0,count,,SRC01360,DERIVED,MEDIUM
S0072,annualized_payment_volume,FY26,100000000000.0,USD,,SRC01331,DERIVED,MEDIUM
S0072,online_payments_revenue_growth,Q3 FY26 YoY,50.0,percent,,SRC01351,DERIVED,MEDIUM
S0072,gtv,Q3 FY26,51000000000.0,USD,,SRC01361,DERIVED,MEDIUM
S0075,daily_active_users,As-of-2026-03,700000.0,count,,SRC01434,DERIVED,MEDIUM
S0075,market_share_smart_rings,Q3 2025,25.0,percent,,SRC01434,DERIVED,MEDIUM
S0075,retail_outlets,As-of-2024-04,150.0,count,,SRC01435,DERIVED,HIGH
S0075,manufacturing_capacity_texas,Target 2025,500000.0,units/year,,SRC01409,DERIVED,HIGH
S0075,countries_served,As-of-2024-12,10.0,count,,SRC01410,DERIVED,MEDIUM
S0075,blood_vision_states,As-of-2025-07,48.0,count,,SRC01423,DERIVED,HIGH
S0076,cafe count,Aug 2026,240.0,outlets,,SRC01438,DERIVED,HIGH
S0076,cafe count by city,As of 2026-09,23.0,Bengaluru locations,,SRC01442,DERIVED,MEDIUM
S0076,cafe count by city,As of 2026-09,9.0,Delhi NCR locations,,SRC01442,DERIVED,MEDIUM
S0076,cafe count by city,As of 2026-09,4.0,Hyderabad locations,,SRC01442,DERIVED,MEDIUM
S0076,cafe count by city,As of 2026-09,3.0,Gurugram locations,,SRC01442,DERIVED,MEDIUM
S0076,revenue growth,FY26 vs FY25,30.0,percent,,SRC01438,DERIVED,HIGH
S0076,annual store additions,Ongoing,80.0,stores/year,,SRC01438,DERIVED,HIGH
S0076,cafe_count,As-of-2026-08,240.0,cafes,,SRC01449,DERIVED,HIGH
S0076,cafe_count_website,As-of-2026-09,204.0,cafes,,SRC01450,DERIVED,HIGH
S0076,revenue_growth,FY26 vs FY25,30.0,percent,,SRC01438,DERIVED,MEDIUM
S0076,employee_count,As-of-2026-05-01,2116.0,employees,,SRC01446,DERIVED,MEDIUM
S0078,GTV,FY25,59093.0,crore,,SRC01473,DERIVED,MEDIUM
S0078,transactions,FY25,186108.0,count,,SRC01473,DERIVED,MEDIUM
S0078,loan_disbursal,FY26,87831.0,crore,,SRC01468,DERIVED,MEDIUM
S0078,loan_disbursal,FY25,61000.0,crore,,SRC01469,DERIVED,MEDIUM
S0078,properties_listed,FY25,1000000.0,count,,SRC01469,DERIVED,MEDIUM
S0078,homebuyers_served,cumulative,8000000.0,count,,SRC01469,DERIVED,MEDIUM
S0078,agents_on_platform,cumulative,80000.0,count,,SRC01469,DERIVED,MEDIUM
S0078,countries_operating,FY25,9.0,count,,SRC01469,DERIVED,MEDIUM
S0078,cities_operating,FY25,100.0,count,,SRC01469,DERIVED,MEDIUM
S0085,consolidated_revenue,FY26,20645.0,crore,,SRC01530,DERIVED,HIGH
S0085,oxyzo_aum,As-of-2026,11000.0,crore,,SRC01542,DERIVED,HIGH
S0085,oxyzo_total_disbursed,Cumulative,77000.0,crore,,SRC01542,DERIVED,HIGH
S0085,oxyzo_sme_customers,As-of-2026,100000.0,count,,SRC01542,DERIVED,HIGH
S0085,ofbusiness_sme_customers,FY25,50000.0,count,,SRC01531,DERIVED,MEDIUM
S0085,consignments_delivered,FY2024,170000.0,count,,SRC01554,DERIVED,MEDIUM
S0085,oxyzo_loan_book,Q2 FY25,6850.0,crore,,SRC01559,DERIVED,HIGH
S0085,bidAssist_businesses,As-of-2026,1500000.0,count,,SRC01540,DERIVED,MEDIUM
S0085,nexizo_data_points,Annual,25000000.0,count,,SRC01554,DERIVED,MEDIUM
S0085,oxyzo_gross_npa,FY24,1.0,percent,,SRC01531,DERIVED,HIGH
S0085,oxyzo_states_covered,As-of-2025,20.0,count,,SRC01550,DERIVED,HIGH
S0085,ofbusiness_employee_count,FY26,30000.0,count,,SRC01567,DERIVED,MEDIUM
S0085,ofbusiness_revenue_usd,FY25,2500.0,million,,SRC01554,DERIVED,MEDIUM
S0087,monthly_orders,As-of-2026-09,1000000.0,orders,,SRC01587,DERIVED,HIGH
S0087,daily_orders,Mar 2026,20000.0,orders,,SRC01582,DERIVED,MEDIUM
S0087,monthly_order_growth,Mar-2026 to Sep-2026,3.0,x,,SRC01587,DERIVED,HIGH
S0087,on_time_delivery_rate,As-of-2026-09,80.0,percent,,SRC01587,DERIVED,HIGH
S0087,average_preparation_time,As-of-2026-09,4.0,minutes,,SRC01587,DERIVED,HIGH
S0087,kitchen_count,As-of-2026-09,50.0,pincodes,,SRC01587,DERIVED,MEDIUM
S0087,skus,As-of-2026-09,250.0,SKUs,,SRC01587,DERIVED,HIGH
S0087,employee_count,Aug 2025,697.0,employees,,SRC01596,DERIVED,MEDIUM
S0090,schools,As-of-2026-09,2500.0,schools,,SRC01615,DERIVED,HIGH
S0090,educators,As-of-2026-09,250000.0,educators,,SRC01615,DERIVED,HIGH
S0090,countries,As-of-2026-09,17.0,countries,,SRC01621,DERIVED,HIGH
S0090,ib_schools_pct,As-of-2023-01,20.0,percent,,SRC01613,DERIVED,HIGH
S0090,arr,FY25/As-of-2026-06,25.0,million,,SRC01612,DERIVED,MEDIUM
S0090,revenue_from_us,FY25,33.3,percent,,SRC01612,DERIVED,MEDIUM
S0090,revenue_from_india,As-of-2023-01,6.5,percent,,SRC01613,DERIVED,HIGH
S0092,fleet_size,As-of-2026-07,40.0,aircraft,,SRC01671,DERIVED,HIGH
S0092,passengers_flown_cumulative,Since-launch-Aug-2022,28.0,million,,SRC01672,DERIVED,HIGH
S0092,domestic_destinations,As-of-2026-07,28.0,cities,,SRC01643,DERIVED,HIGH
S0092,international_destinations,As-of-2026-07,7.0,cities,,SRC01643,DERIVED,HIGH
S0092,boeing_firm_order,Order-book,226.0,aircraft,,SRC01642,DERIVED,HIGH
S0092,weekly_departures,FY25,1000.0,flights,,SRC01638,DERIVED,MEDIUM
S0092,market_share,2026-Q2,5.1,percent,,SRC01657,DERIVED,LOW
S0093,outlets,As-of-2026,300.0,count,,SRC01680,DERIVED,MEDIUM
S0093,cities,As-of-2026,7.0,count,,SRC01680,DERIVED,MEDIUM
S0093,meals_per_day,As-of-2026,22000.0,count,,SRC01680,DERIVED,MEDIUM
S0093,brands,As-of-2025,16.0,count,,SRC01683,DERIVED,HIGH
S0093,meals_per_month,FY22,1500000.0,count,,SRC01677,DERIVED,MEDIUM
S0093,kitchens,FY22,150.0,count,,SRC01677,DERIVED,MEDIUM
S0093,revenue_growth_yoy,FY25,45.4,percent,,SRC01679,DERIVED,MEDIUM
S0093,revenue_growth_yoy,FY24,60.0,percent,,SRC01682,DERIVED,MEDIUM
S0094,learners,As-of-2026-09,350000.0,count,,SRC01699,DERIVED,HIGH
S0094,university_partners,As-of-2026-09,80.0,count,,SRC01699,DERIVED,HIGH
S0094,revenue_growth_FY24,FY24,12.4,percent,,SRC01716,DERIVED,HIGH
S0094,EBITDA_loss_reduction,FY24,83.5,percent,,SRC01717,DERIVED,HIGH
S0094,enterprise_L&D_revenue_share,FY25,20.0,percent,,SRC01709,DERIVED,MEDIUM
S0094,India_revenue_share,FY25,28.0,percent,,SRC01708,DERIVED,MEDIUM
S0095,revenue_growth_yoy,FY25,182.0,percent,,SRC01722,DERIVED,HIGH
S0095,revenue_from_operations,FY25,299.0,crore,,SRC01729,DERIVED,HIGH
