founder_id,person_id,name,startup_id,company,role_title,founder_type,active,departure_date,education,linkedin,location,prev_companies_raw,previous_company_count,source_id,confidence,notes
FDR0586,P0923,Jay Patel,S0218,Watch Your Health,Co-founder,co-founder,,,,,,,0,SRC02977,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0587,P0924,Harshad Apte,S0218,Watch Your Health,Co-founder,co-founder,,,,,,,0,SRC02977,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0588,P0925,Nimish Goel,S0219,TrueFan AI,Co-Founder,co-founder,,,Entrepreneur,,,,0,SRC02984,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0589,P0926,Devender Bindal,S0219,TrueFan AI,Co-Founder,co-founder,,,Entrepreneur,,,,0,SRC02984,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0590,P0927,Ameya Sathe,S0220,Coulomb Litech,Co-Founder & CEO,co-founder,,,IIT Kanpur alumni,,,,0,SRC02990,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0591,P0928,Darshil Dharod,S0220,Coulomb Litech,Co-Founder,co-founder,,,IIT Kanpur alumni,,,,0,SRC02991,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0592,P0929,Gautam Kumar Singh,S0221,Fermionic Design,CEO & Co-Founder,co-founder,,,"IISc, RF & High-Speed Communication",,,,0,SRC02997,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0593,P0930,Abhra Bagchi,S0221,Fermionic Design,Co-Founder,co-founder,,,,,,,0,SRC02994,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0594,P0931,Shabaaz Syed,S0221,Fermionic Design,Co-Founder,co-founder,,,,,,,0,SRC02994,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0595,P0932,Prasun Bhattacharyya,S0221,Fermionic Design,Co-Founder,co-founder,,,,,,,0,SRC02994,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0596,P0933,Raghu Venkatesh,S0222,ANSCER Robotics,"Co-Founder, CBO",co-founder,,,Robotics,,,,0,SRC03004,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0597,P0934,Ebin Sunny,S0222,ANSCER Robotics,Co-Founder,co-founder,,,"Robotics Engineer, formerly Just Robotics",,,,0,SRC03005,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0598,P0935,Ribin Mathew,S0222,ANSCER Robotics,Co-Founder,co-founder,,,Robotics,,,,0,SRC03006,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0599,P0936,Raj Mohan,S0222,ANSCER Robotics,Co-Founder,co-founder,,,,,,,0,SRC03003,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0600,P0937,Saurabh Maheshwari,S0223,Superleap AI,Co-Founder,co-founder,,,,,,,0,SRC03010,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0601,P0938,Subham Kumar Boundia,S0223,Superleap AI,Co-Founder,co-founder,,,,,,,0,SRC03010,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0602,P0939,Alok Maurya,S0223,Superleap AI,Co-Founder,co-founder,,,,,,,0,SRC03010,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0603,P0940,Sunil,S0224,Fire AI (FireAI),co-founder,,,,,,,,0,SRC03014,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0604,P0941,Sabari,S0224,Fire AI (FireAI),co-founder,,,,,,,,0,SRC03014,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0605,P0942,Dushyant,S0224,Fire AI (FireAI),co-founder,,,,,,,,0,SRC03014,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0606,P0943,Anil,S0224,Fire AI (FireAI),founder listed in source,,,,,,,,0,SRC03014,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0607,P0944,Utkarsh Gupta,S0226,Comet,co-founder,,,,,,,,0,SRC01075,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0608,P0945,Dishant Daryani,S0226,Comet,co-founder,,,,,,,,0,SRC01075,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0609,P0946,Suresh Kondamudi,S0228,CleverTap,co-founder,,,,,,,,0,SRC03034,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0610,P0947,Anand Jain,S0228,CleverTap,co-founder,,,,,,,,0,SRC03034,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0611,P0948,Sunil Thomas,S0228,CleverTap,co-founder,,,,,,,,0,SRC03034,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0612,P0952,Pushkar Mukewar,S0229,Drip Capital,CEO and Founder,founder,True,,Wharton School,,,,0,SRC03045,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0613,P0953,Neil Kothari,S0229,Drip Capital,Co-Founder,co-founder,True,,Wharton School,,,,0,SRC03050,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0614,P0954,Ranvir Singh,S0230,Kissht (OnEMI),"Founder, Chairman & CEO",founder,True,,"IIT Bombay, IIM Bangalore",,,,0,SRC03054,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0615,P0955,Krishnan Vishwanathan,S0230,Kissht (OnEMI),"Founder, CFO & Executive Director",co-founder,True,,IIM Bangalore,,,,0,SRC03054,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0616,P0956,Peyush Bansal,S0231,Lenskart,"Chairman, MD, CEO, Co-founder and Promoter",founder,True,,IIT Delhi,,,,0,SRC03066,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0617,P0957,Neha Bansal,S0231,Lenskart,"Executive Director, Global Head of Merchandising, Co-founder and Promoter",co-founder,True,,Unknown,,,,0,SRC03067,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0618,P0958,Amit Chaudhary,S0231,Lenskart,"Executive Director, Global Head of Expansion, Co-founder and Promoter",co-founder,True,,Unknown,,,,0,SRC03065,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0619,P0959,Sumeet Kapahi,S0231,Lenskart,"Global Head of Sourcing, Co-founder and Promoter",co-founder,True,,Unknown,,,,0,SRC03065,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0620,P0960,Jayaprakash Sinha,S0232,Neoble,Founder,founder,True,,"IIM Bangalore, CFA",,,,0,SRC03072,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0621,P0961,Kamal Nayan,S0232,Neoble,Team Member,co-founder,True,,"BIT Mesra, IIM Bangalore",,,,0,SRC03072,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0622,P0962,Ritesh Sinha,S0232,Neoble,Team Member,co-founder,True,,Unknown,,,,0,SRC03072,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0623,P0963,Chris George,S0233,QubeHealth Pay (QubeHealth),Co-Founder & Group CEO,founder,True,,Unknown,,,,0,SRC00388,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0624,P0964,Gagan Kapur,S0233,QubeHealth Pay (QubeHealth),Chairman,co-founder,True,,Unknown,,,,0,SRC03076,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0625,P0965,Pankaj Shukla,S0233,QubeHealth Pay (QubeHealth),COO,co-founder,True,,Unknown,,,,0,SRC03079,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0626,P0966,Prashant Warier,S0234,Qure.ai,Co-founder and CEO,co-founder,True,,AI healthcare entrepreneur,,,,0,SRC01494,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0627,P0967,Pooja Rao,S0234,Qure.ai,Co-founder,co-founder,UNKNOWN,,AI healthcare entrepreneur,,,,0,SRC01494,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0628,P0968,Devang Kumar,S0235,Greenwave Circularity,Founder & CEO,founder,True,,Circularity and recycling executive,https://in.linkedin.com/in/devang-kumar-8253b738a,,,0,SRC03087,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0629,P0969,Jeet Chandan,S0236,Shortgun Games,Co-founder,co-founder,True,,Creator of Rogue Heist,,,,0,SRC03091,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0630,P0970,Vidhit Mehta,S0236,Shortgun Games,Co-founder,co-founder,True,,Creator of Rogue Heist,,,,0,SRC03091,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0631,P0971,Ankur Pandey,S0237,Uolo,Co-founder,co-founder,UNKNOWN,,Edtech entrepreneur,,,,0,SRC00088,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0632,P0972,Pallav Pandey,S0237,Uolo,Co-founder,co-founder,UNKNOWN,,Edtech entrepreneur,,,,0,SRC00088,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0633,P0973,Shardul Sheth,S0238,AgroStar,Co-founder,co-founder,True,,Agritech entrepreneur,,,,0,SRC03103,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0634,P0974,Sitanshu Sheth,S0238,AgroStar,Co-founder,co-founder,True,,Agritech entrepreneur,,,,0,SRC03103,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0635,P0980,Kshitij Chaudhary,S0239,30 Sundays,Co-founder & CEO,co-founder,True,,Ex-BCG; IIT Delhi,,,,0,SRC03139,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0636,P0981,Anuj Punjani,S0239,30 Sundays,Co-founder & CTO,co-founder,True,,Ex-Apple,,,,0,SRC03139,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0637,P0982,Jaikishan Dulani,S0239,30 Sundays,Co-founder,co-founder,True,,,,,,0,SRC02855,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0638,P0983,Sumit Mishra,S0239,30 Sundays,Co-founder,co-founder,True,,,,,,0,SRC02855,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0639,P0984,Brotish Das,S0240,Intellend Technologies Advisors,Co-founder & CEO,co-founder,True,,,,,,0,SRC03143,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0640,P0985,Som Kamal Chatterjee,S0240,Intellend Technologies Advisors,Co-founder & COO,co-founder,True,,,,,,0,SRC03146,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0641,P0986,Bodhisattwa Gupta,S0240,Intellend Technologies Advisors,Co-founder & CBO,co-founder,True,,,,,,0,SRC03143,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0642,P0987,Chattanathan Devarajan,S0241,Arya.ag (Arya),Founder,founder,True,,,,,,0,SRC03152,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0643,P0993,Vaibhav Jain,S0242,Hubilo,Founder & CEO,founder,True,,,,,,0,SRC03171,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0644,P0994,Mayank Agarwal,S0242,Hubilo,Co-founder,co-founder,True,,,,,,0,SRC03172,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0645,P0995,Anuj Rathi,S0243,ProFound (profound),Co-founder,co-founder,True,,Former Swiggy and Zomato product leader,,,,0,SRC03177,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0646,P0996,Prashant Parashar,S0243,ProFound (profound),Co-founder,co-founder,True,,Former Swiggy and Zomato technology leader,,,,0,SRC03177,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0647,P0997,Himanshu Goyal,S0246,Vecton AI,Co-Founder,,True,,BITS Pilani (engineering),,,,0,SRC03188,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0648,P0998,Gaurav Mandlecha,S0246,Vecton AI,Co-Founder,,True,,BITS Pilani (Economics and Mechanical Engineering),,,,0,SRC03188,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0649,P0999,Priyanka Singhal,S0248,Ammunic Systems,Founder & CEO,,True,,"Electronics and Communication Engineering, Amritsar",,,,0,SRC03200,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0650,P1008,Ranjani Narayan,S0252,Morphing Machines,co-founder,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0651,P1009,Vinay Bagri,S0255,Niyo,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0652,P1010,Virender Bisht,S0255,Niyo,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0653,P1016,Prateep Basu,S0256,SatSure,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0654,P1020,Nitya Sharma,S0257,Simpl,Co-founder & CEO,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0655,P1021,Virendra Gupta,S0258,VerSe Innovation,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0656,P1022,Umang Bedi,S0258,VerSe Innovation,Co-founder,,True,,Harvard Business School; engineering graduate from University of Pune,,,,0,,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0657,P1023,Shailendra Sharma,S0258,VerSe Innovation,Co-founder (ex),,False,,UNKNOWN,,,,0,,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0658,P1036,Sagar Daryani,S0259,Wow! Momo,Co-founder & CEO,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0659,P1037,Binod Homagai,S0259,Wow! Momo,Co-founder,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0660,P1038,Jobin Joseph,S0260,ARC,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0661,P1039,Kaustubh K. Jadhav,S0260,ARC,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0662,P1040,Nitin Verma,S0261,InstaAstro,Founder & CEO,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0663,P1041,Rohit Ramesh,S0262,Iztri,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0664,P1042,Ankit Choudhary,S0262,Iztri,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0665,P1043,Dhananjai Hari,S0263,Qila Games,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0666,P1044,Neeraj Mishra,S0263,Qila Games,,,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0667,P1045,B L Mittal,S0264,Sasta Sundar,Founder and Executive Chairman,founder,True,,UNKNOWN,,,,0,SRC03322,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0668,P1046,Puneet Gupta,S0265,Astrotalk,Co-founder,founder,True,,UNKNOWN,,,,0,SRC03327,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0669,P1047,Anmol Jain,S0265,Astrotalk,Co-founder,founder,True,,UNKNOWN,,,,0,SRC03327,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0670,P1048,Amit Jain,S0266,CarDekho (GirnarSoft),Co-founder,founder,True,,UNKNOWN,,,,0,SRC03329,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0671,P1049,Anurag Jain,S0266,CarDekho (GirnarSoft),Co-founder,founder,True,,UNKNOWN,,,,0,SRC03329,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0672,P1050,Mridul Babbar,S0267,SagarDefence Engineering,Co-founder,founder,True,,UNKNOWN,,,,0,SRC03333,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0673,P1051,Nikunj Parashar,S0267,SagarDefence Engineering,Co-founder,founder,True,,UNKNOWN,,,,0,SRC03333,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0674,P1052,Aavrit Singhal,S0268,InRisk Labs (EarthRe),Chief Product Officer,co-founder,True,,UNKNOWN,,,,0,SRC03337,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0675,P1053,Siddesh Ramasubramanian,S0268,InRisk Labs (EarthRe),CEO,co-founder,True,,UNKNOWN,,,,0,SRC03337,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0676,P1054,Malay Kumar Poddar,S0268,InRisk Labs (EarthRe),Managing Director,co-founder,True,,UNKNOWN,,,,0,SRC03337,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0677,P1055,Dr. Tinku Acharya,S0269,Videonetics,Founder,founder,True,,UNKNOWN,,,,0,SRC03340,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0678,P1056,Manav Bansal,S0270,Drivn (DRIVN),Co-founder,founder,True,,UNKNOWN,,,,0,SRC03343,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0679,P1057,Alpna Jain,S0270,Drivn (DRIVN),Co-founder,founder,True,,UNKNOWN,,,,0,SRC03343,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0680,P1058,Dhirendra Nalin Mahyavanshi,S0271,Turtlemint,Co-founder and Promoter,founder,True,,UNKNOWN,,,,0,SRC03346,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0681,P1059,Vinayak Pathak,S0271,Turtlemint,Co-founder,founder,True,,UNKNOWN,,,,0,SRC03345,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0682,P1060,Satprem Mohanty,S0272,ValuEnable,Co-founder,founder,True,,UNKNOWN,,,,0,SRC03348,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0683,P1061,Mithil Sejpal,S0272,ValuEnable,Co-founder,founder,True,,UNKNOWN,,,,0,SRC03350,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0684,P1062,Avnish Chhabria,S0273,Wellbeing Nutrition,Founder and CEO,founder,True,,UNKNOWN,,,,0,SRC03353,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0685,P1063,Saurabh Kapoor,S0273,Wellbeing Nutrition,Co-founder,co-founder,True,,UNKNOWN,,,,0,SRC03354,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0686,P1064,Shrey Agarwal,S0274,Alt Carbon,CEO & Co-Founder,,,,,,,,0,SRC03359,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0687,P1065,Sparsh Agarwal,S0274,Alt Carbon,Co-Founder,,,,,,,,0,SRC03359,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0688,P1066,Sanjeev Kumar,S0275,Alphadroid,Founder & CEO,,,,,,,,0,SRC03362,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0689,P1067,Vijay Jain,S0276,Minfy Technologies,Co-Founder,,,,,,,,0,SRC03365,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0690,P1068,Vivek Jain,S0276,Minfy Technologies,Co-Founder,,,,,,,,0,SRC03365,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0691,P1069,Anupam Gupta,S0277,Celebal Technologies,Co-Founder (President),,,,,,,,0,SRC03368,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0692,P1070,Anirudh Kala,S0277,Celebal Technologies,Co-Founder,,,,,,,,0,SRC03369,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0693,P1071,Arvind Kondangi Lakshmikumar,S0278,Tonbo Imaging,Founder / CEO,,True,,"PhD Robotics Carnegie Mellon; MS Engineering Software Systems BITS Pilani; former Head of Technology and Operations at Sarnoff Corporation. Worked with DARPA, NASA, US Army, AFRL, ",,,,0,SRC03387,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0694,P1072,Ankit Kumar,S0278,Tonbo Imaging,Co-Founder / CRO & CBO,,True,,"B.Tech CSE IIIT Hyderabad; 20+ years in R&D programs for defence, surveillance, automotive safety globally.",,,,0,SRC03387,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0695,P1073,Cecilia D'Souza,S0278,Tonbo Imaging,Co-Founder / CRO,,True,,Chartered Accountant (ICAI); BSc from Bangalore University. Executive Director and Chief Commercial Officer.,,,,0,SRC03387,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0696,P1074,Sudeep George,S0278,Tonbo Imaging,Co-Founder,,False,,BE from Kuvempu University. Listed as co-founder on Tracxn and Inc42.,,,,0,SRC03381,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0697,P0205,Mansi Jain,S0279,DigitalPaani,Co-Founder,,,,,,,,0,SRC03403,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0698,P1080,Rajesh Jain,S0279,DigitalPaani,Co-Founder,,,,,,,,0,SRC03403,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0699,P1082,Divanshu Kumar,S0281,Solinas Integrity,CEO & Co-Founder,,,,,,,,0,SRC03410,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0700,P1083,Moinak Banerjee,S0281,Solinas Integrity,CTO & Co-Founder,,,,,,,,0,SRC03410,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0701,P1084,Meghna Agarwal,S0283,IndiQube,Co-Founder,,,,,,,,0,SRC03432,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0702,P1091,Neetish Sarda,S0284,Smartworks,Founder & Managing Director,founder,True,,Science graduate from University of London; previously worked at Vision Comptech Integrators and family business in manufacturing/real estate/IT,,,,0,SRC03440,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0703,P1092,Harsh Binani,S0284,Smartworks,Co-founder,co-founder,True,,McKinsey consulting; previously at Medanta Medicity,,,,0,SRC03440,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0704,P1093,Aditya Shah,S0285,Amnex Infotechnologies (Amnex),Founder & Managing Director,founder,True,,"Co-founded Amnex in 2008; technocrat focused on IoT, GIS, AI/ML, Blockchain solutions",,,,0,SRC03446,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0705,P1094,Tapan Gosaliya,S0285,Amnex Infotechnologies (Amnex),Co-founder & Director,co-founder,True,,"Co-founded Amnex in 2008; technocrat focused on IoT, GIS, AI/ML, Blockchain solutions",,,,0,SRC03446,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0706,P1097,Deep Kalra,S0286,MakeMyTrip,Founder & Chairman,founder,True,,Founded MakeMyTrip in 2000 targeting US-India travel for Indian diaspora,,,,0,SRC03450,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0707,P1098,Rajesh Magow,S0286,MakeMyTrip,Co-founder & Group CEO,co-founder,True,,Co-founder and current Group CEO; quoted on Flamingo Transworld acquisition,,,,0,SRC03451,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0708,P1099,Sachin Bhatia,S0286,MakeMyTrip,Co-founder,co-founder,False,,Co-founder of MakeMyTrip,,,,0,SRC03452,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0709,P1100,Keyur Joshi,S0286,MakeMyTrip,Co-founder,co-founder,False,,Co-founder of MakeMyTrip,,,,0,SRC03452,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0710,P1101,Niraj Singh,S0287,Spinny,Founder & CEO,founder,True,,Previously founding partner at Outbox Ventures,,,,0,SRC03454,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0711,P1102,Mohit Gupta,S0287,Spinny,Co-founder,co-founder,True,,Ex-Flipkart,,,,0,SRC03454,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0712,P1103,Ramanshu Mahaur,S0287,Spinny,Co-founder,co-founder,False,,Ex-Adobe,,,,0,SRC03458,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0713,P1104,Ganesh Pawar,S0287,Spinny,Co-founder,co-founder,False,,Co-founder of Spinny,,,,0,SRC03454,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0714,P1105,Mukesh Deogune,S0288,Traqo,CEO & Co-founder,founder,True,,IIT BHU Varanasi alumnus; previously created $2M ARR logistics biz; Forbes 200 DGEMS,,,,0,SRC03464,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0715,P1106,Gagan Chaturvedi,S0288,Traqo,Co-founder,co-founder,True,,IIM Ahmedabad; previously at Signo; co-founded Traqo,,,,0,SRC03465,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
