founder_id,person_id,startup_id,name,role_title,founder_type,active,previous_company_first,city,sector,founder_sequence,source_id,confidence,notes
FDR0618,P0958,S0231,Amit Chaudhary,"Executive Director, Global Head of Expansion, Co-founder and Promoter",co-founder,True,,Gurugram,ecommerce/eyewear,1,SRC03065,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0619,P0959,S0231,Sumeet Kapahi,"Global Head of Sourcing, Co-founder and Promoter",co-founder,True,,Gurugram,ecommerce/eyewear,1,SRC03065,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0620,P0960,S0232,Jayaprakash Sinha,Founder,founder,True,,Mumbai,fintech lending,1,SRC03072,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0621,P0961,S0232,Kamal Nayan,Team Member,co-founder,True,,Mumbai,fintech lending,1,SRC03072,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0622,P0962,S0232,Ritesh Sinha,Team Member,co-founder,True,,Mumbai,fintech lending,1,SRC03072,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0623,P0963,S0233,Chris George,Co-Founder & Group CEO,founder,True,,Mumbai,healthtech payments,1,SRC00388,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0624,P0964,S0233,Gagan Kapur,Chairman,co-founder,True,,Mumbai,healthtech payments,1,SRC03076,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0625,P0965,S0233,Pankaj Shukla,COO,co-founder,True,,Mumbai,healthtech payments,1,SRC03079,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0626,P0966,S0234,Prashant Warier,Co-founder and CEO,co-founder,True,,Mumbai,healthtech / AI diagnostics,1,SRC01494,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0627,P0967,S0234,Pooja Rao,Co-founder,co-founder,UNKNOWN,,Mumbai,healthtech / AI diagnostics,1,SRC01494,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0628,P0968,S0235,Devang Kumar,Founder & CEO,founder,True,,Pune,cleantech / circular economy / PET recycling,1,SRC03087,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0629,P0969,S0236,Jeet Chandan,Co-founder,co-founder,True,,Mumbai,gaming / PC-console game development,1,SRC03091,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0630,P0970,S0236,Vidhit Mehta,Co-founder,co-founder,True,,Mumbai,gaming / PC-console game development,1,SRC03091,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0631,P0971,S0237,Ankur Pandey,Co-founder,co-founder,UNKNOWN,,Gurugram,edtech / school SaaS / AI learning,1,SRC00088,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0632,P0972,S0237,Pallav Pandey,Co-founder,co-founder,UNKNOWN,,Gurugram,edtech / school SaaS / AI learning,1,SRC00088,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0633,P0973,S0238,Shardul Sheth,Co-founder,co-founder,True,,Pune,agritech / crop inputs,1,SRC03103,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0634,P0974,S0238,Sitanshu Sheth,Co-founder,co-founder,True,,Pune,agritech / crop inputs,1,SRC03103,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0635,P0980,S0239,Kshitij Chaudhary,Co-founder & CEO,co-founder,True,,Gurugram,travel AI,1,SRC03139,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0636,P0981,S0239,Anuj Punjani,Co-founder & CTO,co-founder,True,,Gurugram,travel AI,1,SRC03139,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0637,P0982,S0239,Jaikishan Dulani,Co-founder,co-founder,True,,Gurugram,travel AI,1,SRC02855,LOW,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0638,P0983,S0239,Sumit Mishra,Co-founder,co-founder,True,,Gurugram,travel AI,1,SRC02855,LOW,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0639,P0984,S0240,Brotish Das,Co-founder & CEO,co-founder,True,,Thane,fintech / embedded lending,1,SRC03143,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0640,P0985,S0240,Som Kamal Chatterjee,Co-founder & COO,co-founder,True,,Thane,fintech / embedded lending,1,SRC03146,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0641,P0986,S0240,Bodhisattwa Gupta,Co-founder & CBO,co-founder,True,,Thane,fintech / embedded lending,1,SRC03143,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0642,P0987,S0241,Chattanathan Devarajan,Founder,founder,True,,Noida,agritech / post-harvest,1,SRC03152,LOW,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0643,P0993,S0242,Vaibhav Jain,Founder & CEO,founder,True,,Ahmedabad,enterprise tech / events,1,SRC03171,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0644,P0994,S0242,Mayank Agarwal,Co-founder,co-founder,True,,Ahmedabad,enterprise tech / events,1,SRC03172,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0645,P0995,S0243,Anuj Rathi,Co-founder,co-founder,True,,Bengaluru,AI,1,SRC03177,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0646,P0996,S0243,Prashant Parashar,Co-founder,co-founder,True,,Bengaluru,AI,1,SRC03177,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0647,P0997,S0246,Himanshu Goyal,Co-Founder,,True,,Bengaluru,ai (BFSI enterprise),1,SRC03188,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0648,P0998,S0246,Gaurav Mandlecha,Co-Founder,,True,,Bengaluru,ai (BFSI enterprise),1,SRC03188,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0649,P0999,S0248,Priyanka Singhal,Founder & CEO,,True,,Bengaluru,defence tech,1,SRC03200,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0650,P1008,S0252,Ranjani Narayan,co-founder,,,,Bengaluru,semiconductor cgra,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0651,P1009,S0255,Vinay Bagri,,,,,Bengaluru,fintech / travel-fintech,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0652,P1010,S0255,Virender Bisht,,,,,Bengaluru,fintech / travel-fintech,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0653,P1016,S0256,Prateep Basu,,,,,Bengaluru,spacetech analytics,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0654,P1020,S0257,Nitya Sharma,Co-founder & CEO,,,,Bengaluru,fintech bnpl,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0655,P1021,S0258,Virendra Gupta,,,,,Bengaluru,media (Josh/Dailyhunt),1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0656,P1022,S0258,Umang Bedi,Co-founder,,True,,Bengaluru,media (Josh/Dailyhunt),1,,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0657,P1023,S0258,Shailendra Sharma,Co-founder (ex),,False,,Bengaluru,media (Josh/Dailyhunt),1,,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0658,P1036,S0259,Sagar Daryani,Co-founder & CEO,,,,Kolkata,foodtech/qsr,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0659,P1037,S0259,Binod Homagai,Co-founder,,,,Kolkata,foodtech/qsr,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0660,P1038,S0260,Jobin Joseph,,,,,Bengaluru,gaming,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0661,P1039,S0260,Kaustubh K. Jadhav,,,,,Bengaluru,gaming,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0662,P1040,S0261,Nitin Verma,Founder & CEO,,,,Gurugram,spiritual tech,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0663,P1041,S0262,Rohit Ramesh,,,,,Bengaluru,homeservices,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0664,P1042,S0262,Ankit Choudhary,,,,,Bengaluru,homeservices,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0665,P1043,S0263,Dhananjai Hari,,,,,Bengaluru,gaming,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0666,P1044,S0263,Neeraj Mishra,,,,,Bengaluru,gaming,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0667,P1045,S0264,B L Mittal,Founder and Executive Chairman,founder,True,,Kolkata,healthtech/e-pharmacy,1,SRC03322,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0668,P1046,S0265,Puneet Gupta,Co-founder,founder,True,,Delhi NCR,consumer services/astrology | spiritual tech,1,SRC03327,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0669,P1047,S0265,Anmol Jain,Co-founder,founder,True,,Delhi NCR,consumer services/astrology | spiritual tech,1,SRC03327,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0670,P1048,S0266,Amit Jain,Co-founder,founder,True,,Jaipur,auto marketplace,1,SRC03329,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0671,P1049,S0266,Anurag Jain,Co-founder,founder,True,,Jaipur,auto marketplace,1,SRC03329,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0672,P1050,S0267,Mridul Babbar,Co-founder,founder,True,,Mumbai,defence marine autonomy,1,SRC03333,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0673,P1051,S0267,Nikunj Parashar,Co-founder,founder,True,,Mumbai,defence marine autonomy,1,SRC03333,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0674,P1052,S0268,Aavrit Singhal,Chief Product Officer,co-founder,True,,Ahmedabad,insurtech reinsurance,1,SRC03337,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0675,P1053,S0268,Siddesh Ramasubramanian,CEO,co-founder,True,,Ahmedabad,insurtech reinsurance,1,SRC03337,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0676,P1054,S0268,Malay Kumar Poddar,Managing Director,co-founder,True,,Ahmedabad,insurtech reinsurance,1,SRC03337,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0677,P1055,S0269,Dr. Tinku Acharya,Founder,founder,True,,Kolkata,ai/video analytics,1,SRC03340,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0678,P1056,S0270,Manav Bansal,Co-founder,founder,True,,Gurgaon,ev/fintech,1,SRC03343,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0679,P1057,S0270,Alpna Jain,Co-founder,founder,True,,Gurgaon,ev/fintech,1,SRC03343,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0680,P1058,S0271,Dhirendra Nalin Mahyavanshi,Co-founder and Promoter,founder,True,,Mumbai,insurtech,1,SRC03346,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0681,P1059,S0271,Vinayak Pathak,Co-founder,founder,True,,Mumbai,insurtech,1,SRC03345,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0682,P1060,S0272,Satprem Mohanty,Co-founder,founder,True,,Mumbai,insurtech policy loans,1,SRC03348,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0683,P1061,S0272,Mithil Sejpal,Co-founder,founder,True,,Mumbai,insurtech policy loans,1,SRC03350,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0684,P1062,S0273,Avnish Chhabria,Founder and CEO,founder,True,,Mumbai,d2c wellness,1,SRC03353,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0685,P1063,S0273,Saurabh Kapoor,Co-founder,co-founder,True,,Mumbai,d2c wellness,1,SRC03354,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0686,P1064,S0274,Shrey Agarwal,CEO & Co-Founder,,,,Kolkata,climate / carbon dioxide removal (enhanced rock weathering),1,SRC03359,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0687,P1065,S0274,Sparsh Agarwal,Co-Founder,,,,Kolkata,climate / carbon dioxide removal (enhanced rock weathering),1,SRC03359,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0688,P1066,S0275,Sanjeev Kumar,Founder & CEO,,,,Noida,robotics / service robots (AMR),1,SRC03362,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0689,P1067,S0276,Vijay Jain,Co-Founder,,,,Hyderabad,cloud / IT services (AI),1,SRC03365,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0690,P1068,S0276,Vivek Jain,Co-Founder,,,,Hyderabad,cloud / IT services (AI),1,SRC03365,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0691,P1069,S0277,Anupam Gupta,Co-Founder (President),,,,Jaipur,enterprise data & AI solutions / services,1,SRC03368,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0692,P1070,S0277,Anirudh Kala,Co-Founder,,,,Jaipur,enterprise data & AI solutions / services,1,SRC03369,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0693,P1071,S0278,Arvind Kondangi Lakshmikumar,Founder / CEO,,True,,Bengaluru,defence imaging / electro-optics,1,SRC03387,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0694,P1072,S0278,Ankit Kumar,Co-Founder / CRO & CBO,,True,,Bengaluru,defence imaging / electro-optics,1,SRC03387,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0695,P1073,S0278,Cecilia D'Souza,Co-Founder / CRO,,True,,Bengaluru,defence imaging / electro-optics,1,SRC03387,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0696,P1074,S0278,Sudeep George,Co-Founder,,False,,Bengaluru,defence imaging / electro-optics,1,SRC03381,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0697,P0205,S0279,Mansi Jain,Co-Founder,,,,Gurugram,watertech / AI water-infrastructure management,1,SRC03403,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0698,P1080,S0279,Rajesh Jain,Co-Founder,,,,Gurugram,watertech / AI water-infrastructure management,1,SRC03403,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0699,P1082,S0281,Divanshu Kumar,CEO & Co-Founder,,,,Chennai,robotics / water-sanitation infra (pipeline + septic-tank robots),1,SRC03410,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0700,P1083,S0281,Moinak Banerjee,CTO & Co-Founder,,,,Chennai,robotics / water-sanitation infra (pipeline + septic-tank robots),1,SRC03410,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0701,P1084,S0283,Meghna Agarwal,Co-Founder,,,,Bengaluru,proptech / flex workspace (managed offices),1,SRC03432,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0702,P1091,S0284,Neetish Sarda,Founder & Managing Director,founder,True,,Gurugram,proptech coworking,1,SRC03440,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0703,P1092,S0284,Harsh Binani,Co-founder,co-founder,True,,Gurugram,proptech coworking,1,SRC03440,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0704,P1093,S0285,Aditya Shah,Founder & Managing Director,founder,True,,Ahmedabad,govtech saas,1,SRC03446,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0705,P1094,S0285,Tapan Gosaliya,Co-founder & Director,co-founder,True,,Ahmedabad,govtech saas,1,SRC03446,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0706,P1097,S0286,Deep Kalra,Founder & Chairman,founder,True,,Gurugram,travel-tech,1,SRC03450,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0707,P1098,S0286,Rajesh Magow,Co-founder & Group CEO,co-founder,True,,Gurugram,travel-tech,1,SRC03451,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0708,P1099,S0286,Sachin Bhatia,Co-founder,co-founder,False,,Gurugram,travel-tech,1,SRC03452,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0709,P1100,S0286,Keyur Joshi,Co-founder,co-founder,False,,Gurugram,travel-tech,1,SRC03452,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0710,P1101,S0287,Niraj Singh,Founder & CEO,founder,True,,Gurugram,auto/used cars,1,SRC03454,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0711,P1102,S0287,Mohit Gupta,Co-founder,co-founder,True,,Gurugram,auto/used cars,1,SRC03454,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0712,P1103,S0287,Ramanshu Mahaur,Co-founder,co-founder,False,,Gurugram,auto/used cars,1,SRC03458,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0713,P1104,S0287,Ganesh Pawar,Co-founder,co-founder,False,,Gurugram,auto/used cars,1,SRC03454,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0714,P1105,S0288,Mukesh Deogune,CEO & Co-founder,founder,True,,Gurugram,logistics saas,1,SRC03464,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0715,P1106,S0288,Gagan Chaturvedi,Co-founder,co-founder,True,,Gurugram,logistics saas,1,SRC03465,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0716,P1107,S0288,Vaibhav Kumar,Co-founder,co-founder,True,,Gurugram,logistics saas,1,SRC03461,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0717,P1108,S0289,Mishu Ahluwalia,Co-founder,founder,True,,Gurugram,ev mobility premium,1,SRC03469,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0718,P1109,S0289,Rishi Raj Kochhar,Co-founder,co-founder,True,,Gurugram,ev mobility premium,1,SRC03469,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0719,P1110,S0289,Sahil Jindal,Co-founder,co-founder,True,,Gurugram,ev mobility premium,1,SRC03470,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0720,P1111,S0290,Umesh Kumar,Co-founder & CEO,founder,True,,Bengaluru,ai agents,1,SRC03474,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0721,P1112,S0290,Saksham Sarda,Co-founder,co-founder,True,,Bengaluru,ai agents,1,SRC03475,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0722,P1114,S0291,Anshuman Ruia,Founder,founder,True,,Mumbai,environment/logistics tech,1,SRC03487,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0723,P1115,S0292,Ashok Hariharan,CEO & Co-founder,founder,True,,Mumbai,regtech/id verification,1,SRC03493,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0724,P1116,S0292,Vineet Jawa,Co-founder,co-founder,True,,Mumbai,regtech/id verification,1,SRC03493,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0725,P1117,S0292,Hatim Baheranwala,Co-founder,co-founder,True,,Mumbai,regtech/id verification,1,SRC03497,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0726,P1118,S0293,Amit Kumar,Co-founder & CEO,founder,True,,Bengaluru,d2c/jewellery,1,SRC03503,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0727,P1119,S0293,Suyash Motarwar,Co-founder & CTPO,co-founder,True,,Bengaluru,d2c/jewellery,1,SRC03504,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0728,P1120,S0296,Aditi Murarka Agrawal,co-founder,,,,Kolkata,ecommerce / home decor D2C,1,SRC03514,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0729,P1121,S0296,Anurag Agrawal,co-founder,,,,Kolkata,ecommerce / home decor D2C,1,SRC03514,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0730,P1123,S0301,Prukalpa Sankar,co-founder & CEO,,,,New Delhi,SaaS / data collaboration & governance,1,SRC03543,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0731,P1124,S0304,Kartik Kini,Chief Strategy and Execution Officer,executive,True,,Gurugram,wealthtech,1,SRC03553,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0732,P1125,S0305,Raghav Parvataraju,CEO,,,,Pleasanton,AI / healthtech (pharmacovigilance),1,SRC03557,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0733,P1126,S0305,Raghavendra Parvataraju,CEO,,True,,Pleasanton,AI / healthtech (pharmacovigilance),1,SRC03557,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
